Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),NHO_X(15),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(48)
3.980534378795444e-05,0.041168933244172715,1.0217456176581303e-07,3.443431442968305e-06,1.1843799786837852e-06,3.2209734556963744e-19,2.829708012538683e-06,8.74487294798499e-27,4.893075534910321e-14,3.78252791633546e-17,0.938,1.0173098013938571e-05,0.015926861352376365,0.0004991790897560617,3.3884235762690506e-09,1.9787945924132807e-05,0.0,0.0,0.00938061711385417,0.0016484274216623097,0.05076492293672051,3.5274573451747124e-10,9.960080475075063e-17,0.0014673135506090272,1.0669781362147585e-12,1.0088044193206535e-12
3.986336031441727e-05,0.041168933244172715,1.0190826311028208e-07,3.4502874758886327e-06,1.1839953034943393e-06,3.249344118922741e-19,2.8289876953720316e-06,8.792617861783424e-27,4.916795160453462e-14,3.791931166883325e-17,0.938,1.021367803906518e-05,0.015928839077820323,0.0005006499799672938,3.3903684438105215e-09,1.9760168039253072e-05,0.0,0.0,0.009377150209363824,0.0016462811198792006,0.05076719761753768,3.5563383275220613e-10,1.0028470123458212e-16,0.0014658232627114765,1.0767741446724995e-12,1.0166947992631395e-12
3.9921376840880095e-05,0.041168933244172715,1.016429285448903e-07,3.457137358498547e-06,1.183611744912086e-06,3.27789464956912e-19,2.828264827864218e-06,8.840480324512115e-27,4.9405568978608563e-14,3.8013305500955884e-17,0.938,1.0254301346960857e-05,0.01593080726841376,0.0005021213230259453,3.3923006636421122e-09,1.9732418210605595e-05,0.0,0.0,0.009373692322170146,0.0016441391939563028,0.050769473037098174,3.585389567080623e-10,1.0097162448054727e-16,0.0014643324557794542,1.0866359808952635e-12,1.0246287951708545e-12
3.997939336734292e-05,0.041168933244172715,1.0137855312935227e-07,3.4639810418366864e-06,1.1832292986270843e-06,3.30662565391101e-19,2.827539424773852e-06,8.88845991494631e-27,4.9643605002597326e-14,3.810725988392693e-17,0.938,1.0294967593544675e-05,0.015932765964815212,0.0005035931117682286,3.3942202587254638e-09,1.9704696419119892e-05,0.0,0.0,0.009370243419184958,0.0016420016293966044,0.050771749184085835,3.614611616528002e-10,1.0166157802934255e-16,0.0014628411373936903,1.0965638941992796e-12,1.0326065318165822e-12
4.003160824115946e-05,0.041168933244172715,1.0114143127180503e-07,3.470135016088219e-06,1.1828860444405905e-06,3.332638363054781e-19,2.8268844061817393e-06,8.93174134057635e-27,4.985819332487832e-14,3.819178445034502e-17,0.938,1.0331603643751705e-05,0.015934520707510186,0.0005049180967912229,3.3959371191215133e-09,1.967977076288993e-05,0.0,0.0,0.009367147060769099,0.0016400815383324468,0.05077379832899687,3.6410579599716543e-10,1.0228513002760945e-16,0.0014614985198024223,1.1055557179630927e-12,1.0398239961245104e-12
4.0078601627594346e-05,0.041168933244172715,1.009286795214628e-07,3.4756692364078394e-06,1.182577880451947e-06,3.356175571582486e-19,2.8262931523491352e-06,8.970775190799715e-27,5.0051609543320735e-14,3.8267828225938475e-17,0.938,1.0364605380719127e-05,0.015936093453077,0.0005061108827298038,3.397473579970415e-09,1.965735706494014e-05,0.0,0.0,0.009364366517630758,0.0016383564581895858,0.050775643048597816,3.664978678520243e-10,1.028484299769065e-16,0.0014602898195425868,1.1136944435134048e-12,1.0463501679433622e-12
4.012559501402923e-05,0.041168933244172715,1.007165483927639e-07,3.4811993026993617e-06,1.1822704386448307e-06,3.379832263532739e-19,2.825700260815094e-06,9.009885132244262e-27,5.024529603000676e-14,3.8343844734075817e-17,0.938,1.039763467833783e-05,0.015937660041242887,0.0005073039484103109,3.3990017986204887e-09,1.963496172865051e-05,0.0,0.0,0.009361591810686248,0.0016366342139873349,0.05077748822544382,3.6890124468721954e-10,1.0341372427731534e-16,0.0014590807971291647,1.1218769648093317e-12,1.0529052593827257e-12
4.0172588400464116e-05,0.041168933244172715,1.0050503532294319e-07,3.4867251891606603e-06,1.1819637167671564e-06,3.4036087591379253e-19,2.8251057392208296e-06,9.049070936795596e-27,5.04392514622577e-14,3.841983355896872e-17,0.938,1.0430691353973355e-05,0.015939220493292282,0.0005084972900644498,3.4005217873181643e-09,1.961258474410955e-05,0.0,0.0,0.009358822922634933,0.001634914798153394,0.05077933385357995,3.713159558004878e-10,1.0398101473661598e-16,0.0014578714565513014,1.1301034139182989e-12,1.0594893364407698e-12
4.0219581786899e-05,0.041168933244172715,1.0029413776278995e-07,3.4922468700385576e-06,1.1816577125751366e-06,3.4275053781813943e-19,2.8245095951632347e-06,9.088332375403879e-27,5.0633474515092055e-14,3.8495794287551357e-17,0.938,1.0463775225048846e-05,0.01594077483043801,0.0005096909039326176,3.4020335583244206e-09,1.95902261014553e-05,0.0,0.0,0.009356059836238969,0.0016331982031446385,0.05078117992706442,3.737420304723357e-10,1.0455030314599746e-16,0.0014566618017892833,1.1383739228061076e-12,1.0661024650444913e-12
4.0266575173333885e-05,0.041168933244172715,1.0008385317724378e-07,3.4977643196296797e-06,1.1813524238308916e-06,3.4515224400591293e-19,2.82391183619499e-06,9.127669218090546e-27,5.082796386125545e-14,3.857172651305784e-17,0.938,1.0496886109047533e-05,0.015942323073821582,0.0005108847862638939,3.403537123927957e-09,1.9567885790873533e-05,0.0,0.0,0.009353302534323007,0.0016314844214469798,0.050783026439968654,3.7617949796579194e-10,1.0512159128004613e-16,0.0014554518368145406,1.1466886233349747e-12,1.0727447110491947e-12
4.031356855976877e-05,0.041168933244172715,9.987417904475799e-08,3.503277512281276e-06,1.1810478483065113e-06,3.4756602636617784e-19,2.8233124698247885e-06,9.167081233955066e-27,5.10227181712528e-14,3.8647629821483e-17,0.938,1.0530023823515276e-05,0.01594386524451346,0.0005120789333160356,3.4050324964127937e-09,1.9545563802597436e-05,0.0,0.0,0.009350550999773928,0.001629773445575221,0.050784873386377216,3.786283875261579e-10,1.0569488089673439e-16,0.0014542415655896528,1.155047647261581e-12,1.079416140237978e-12
4.0355862607560165e-05,0.041168933244172715,9.968599218947908e-08,3.5082357248225445e-06,1.1807743383029069e-06,3.497487819365557e-19,2.8227716719337693e-06,9.202616129723351e-27,5.1198222493721015e-14,3.871591773518532e-17,0.938,1.0559870555841489e-05,0.01594524802334248,0.0005131538889133284,3.4063713366968373e-09,1.9525489670686693e-05,0.0,0.0,0.009348079535684372,0.001628235960108437,0.0507865360039127,3.8084217815445603e-10,1.0621255425897797e-16,0.0014531520629113203,1.162608774110904e-12,1.0854454324414046e-12
4.039815665535156e-05,0.041168933244172715,9.949829595037931e-08,3.5131904498741343e-06,1.180501402595407e-06,3.5194136818480367e-19,2.8222295835065855e-06,9.238211558383758e-27,5.137393938592557e-14,3.878418159663366e-17,0.938,1.0589738740197187e-05,0.015946625915561875,0.0005142290531944503,3.4077035594979815e-09,1.9505430364917806e-05,0.0,0.0,0.009345612716962135,0.0016267007359046096,0.05078819896351214,3.830652656254293e-10,1.0673185149078606e-16,0.0014520623182491474,1.1702060054461857e-12,1.091498464102435e-12
4.044045070314296e-05,0.041168933244172715,9.9311088517182e-08,3.5181416688404818e-06,1.1802290395763533e-06,3.5414380826235766e-19,2.8216862099269567e-06,9.273867349721422e-27,5.1549867874142143e-14,3.885242110690894e-17,0.938,1.0619628243713757e-05,0.015947998936385575,0.0005153044234493146,3.409029173798254e-09,1.9485385878268202e-05,0.0,0.0,0.009343150531259902,0.0016251677675664941,0.050789862260890564,3.852976712210866e-10,1.0725277383915949e-16,0.0014509723344734748,1.1778394370910192e-12,1.0975752830248696e-12
4.0482744750934354e-05,0.041168933244172715,9.912436808829997e-08,3.523089363159494e-06,1.1799572476429966e-06,3.5635612529060355e-19,2.8211415565505472e-06,9.309583332933535e-27,5.1726006983258204e-14,3.892063596831336e-17,0.938,1.0649538933570093e-05,0.01594936710098159,0.0005163799969735146,3.4103481885898456e-09,1.946535620374563e-05,0.0,0.0,0.009340692966270483,0.0016236370497154497,0.050791525891771674,3.8753941621119065e-10,1.0777532254017262e-16,0.0014498821144488434,1.1855091647949076e-12,1.1036759369638556e-12
4.052503879872575e-05,0.041168933244172715,9.893813287088804e-08,3.528033514302709e-06,1.179686025197755e-06,3.585783423597951e-19,2.8205956287051515e-06,9.345359336633383e-27,5.190235573679367e-14,3.898882588361619e-17,0.938,1.067947067699409e-05,0.015950730424472204,0.0005174557710683207,3.4116606128717637e-09,1.9445341334387754e-05,0.0,0.0,0.00933824000972664,0.0016221085769913583,0.05079318985188779,3.8979052185311313e-10,1.0829949881896757e-16,0.001448791661033996,1.1932152842321191e-12,1.1098004736255821e-12
4.0567332846517146e-05,0.041168933244172715,9.875238108069721e-08,3.5329741037754397e-06,1.1794153706482008e-06,3.6081048252878357e-19,2.82004843169075e-06,9.38119518885439e-27,5.2078913156918006e-14,3.905699055593815e-17,0.938,1.0709423341264103e-05,0.01595208892193412,0.0005185317430406763,3.412966455650683e-09,1.9425341263261832e-05,0.0,0.0,0.009335791649400939,0.001620582344052544,0.050794854136979845,3.92051009391691e-10,1.0882530388974869e-16,0.0014477009770818788,1.2009578910005498e-12,1.1159489406669835e-12
4.060962689430854e-05,0.041168933244172715,9.856711094206491e-08,3.5379111131171714e-06,1.1791452824070377e-06,3.630525688247468e-19,2.8194999707796324e-06,9.417090717054111e-27,5.225567826446972e-14,3.912512968888927e-17,0.938,1.0739396793710436e-05,0.01595344260839864,0.0005196079102031951,3.4142657259403326e-09,1.9405355983464418e-05,0.0,0.0,0.009333347873105576,0.0016190583455756894,0.05079651874279742,3.9432090005908155e-10,1.0935273895577738e-16,0.001446610065439646,1.2087370806205833e-12,1.122121385695439e-12
4.065192094209994e-05,0.041168933244172715,9.838232068784119e-08,3.5428445239017767e-06,1.1788757588920788e-06,3.6530462424291973e-19,2.8189502512166406e-06,9.453045748118268e-27,5.2432650078976084e-14,3.919324298648419e-17,0.938,1.0769390901716801e-05,0.015954791498851834,0.0005206842698741569,3.4155584327618047e-09,1.938538548812121e-05,0.0,0.0,0.009330908668692222,0.001617536576255758,0.05079818366509873,3.966002150746193e-10,1.0988180520936691e-16,0.0014455189289486587,1.2165529485339566e-12,1.128317856268477e-12
4.0694214989891334e-05,0.041168933244172715,9.819800855935783e-08,3.547774317737521e-06,1.178606798526231e-06,3.6756667174632597e-19,2.818399278219358e-06,9.489060108364753e-27,5.260982761867264e-14,3.926133015317398e-17,0.938,1.0799405532721795e-05,0.01595613560823467,0.0005217608193775039,3.416844585143143e-09,1.936542977038673e-05,0.0,0.0,0.009328474024051877,0.001616017030805912,0.050799848899650585,3.988889756446736e-10,1.1041250383187751e-16,0.0014444275704444886,1.2244055901026258e-12,1.134538399893479e-12
4.073650903768273e-05,0.041168933244172715,9.801417280636456e-08,3.5527004762671617e-06,1.1783383997374689e-06,3.698387342655093e-19,2.8178470569782235e-06,9.525133623547679e-27,5.278720990052161e-14,3.9329390893849295e-17,0.938,1.0829440554220352e-05,0.015957474951443208,0.0005228375560428384,3.418124192119339e-09,1.934548882344409e-05,0.0,0.0,0.009326043927114672,0.001614499703957432,0.05080151444222844,4.0118720296250443e-10,1.1094483599371167e-16,0.001443335992756921,1.2322951006076366e-12,1.140783064027383e-12
4.077880308547413e-05,0.041168933244172715,9.783081168698982e-08,3.5576229811681867e-06,1.1780705609588192e-06,3.721208346982672e-19,2.8172935926566468e-06,9.561266118861405e-27,5.2964795940230474e-14,3.939742491383565e-17,0.938,1.0859495833765165e-05,0.01595880954332874,0.0005239144772054179,3.419397262732168e-09,1.9325562640504647e-05,0.0,0.0,0.009323618365849752,0.0016129845904596404,0.05080318028861638,4.03494918208121e-10,1.1147880285430956e-16,0.0014422441987099546,1.2402215752479949e-12,1.1470518960763915e-12
4.082109713326552e-05,0.041168933244172715,9.764792346768368e-08,3.5625418141530348e-06,1.1778032806283384e-06,3.744129959093842e-19,2.816738890391195e-06,9.597457418944546e-27,5.314258475227126e-14,3.946543191890242e-17,0.938,1.0889571238968171e-05,0.015960139398697965,0.0005249915802061522,3.4206638060301918e-09,1.930565121480788e-05,0.0,0.0,0.009321197328265104,0.0016114716850798181,0.05080484643460706,4.0581214254813943e-10,1.1201440556214488e-16,0.0014411521911218083,1.248185109139541e-12,1.153344943395677e-12
4.090568522884832e-05,0.041168933244172715,9.728355883641888e-08,3.5723683913992986e-06,1.177270389089142e-06,3.7902759195917773e-19,2.8156257924417507e-06,9.670015729219048e-27,5.349876674517328e-14,3.9601363709575846e-17,0.938,1.09497818971011e-05,0.015962784958892216,0.0005271463211139625,3.4231773469090136e-09,1.9265872608238918e-05,0.0,0.0,0.009316368776361793,0.001608452477832547,0.05080817960861045,4.1047520311003437e-10,1.1309052305856463e-16,0.0014389675465659453,1.2642237347169962e-12,1.1660038730088716e-12
4.099027332443112e-05,0.041168933244172715,9.69210652088357e-08,3.582180062409341e-06,1.1767397127241862e-06,3.8368270466283756e-19,2.814507803691795e-06,9.742807140518494e-27,5.385574797101382e-14,3.9737183920952366e-17,0.938,1.1010071470753177e-05,0.015965411749593546,0.0005293017576064491,3.4256648872749494e-09,1.9226152950204346e-05,0.0,0.0,0.009311558176239434,0.0016054420407101183,0.05081151393075224,4.1517655370789044e-10,1.1417319745127473e-16,0.0014367820815195105,1.2804117365607764e-12,1.1787602306766938e-12
4.107486142001392e-05,0.041168933244172715,9.656042901132521e-08,3.5919766821545064e-06,1.1762112392170025e-06,3.8837851572319614e-19,2.8133849642836037e-06,9.815830230356229e-27,5.4213520503017315e-14,3.987289021534431e-17,0.938,1.1070438903096942e-05,0.015968019887666027,0.0005314578686139864,3.4281264997480167e-09,1.9186492187603966e-05,0.0,0.0,0.009306765433344221,0.0016024403324894198,0.05081484936768366,4.1991636317810117e-10,1.1526243753286641e-16,0.0014345958183203198,1.2967498724893336e-12,1.1916143933738204e-12
4.115944951559672e-05,0.041168933244172715,9.620163679888067e-08,3.6017581061792333e-06,1.1756849563297193e-06,3.9311520628959166e-19,2.8122573139445864e-06,9.889083567740544e-27,5.457207639644376e-14,4.0008480262379425e-17,0.938,1.113088313838825e-05,0.01597060948927519,0.0005336146331570214,3.4305622570461003e-09,1.9146890267762497e-05,0.0,0.0,0.00930199045372891,0.0015994473122272704,0.050818185886193426,4.2469480012928025e-10,1.1635825192011271e-16,0.0014324087792139065,1.3132388988831999e-12,1.2045667372306922e-12
4.124403761117952e-05,0.041168933244172715,9.584467525361549e-08,3.611524190606042e-06,1.175160851902451e-06,3.9789295694954776e-19,2.8111248919922053e-06,9.962565713303552e-27,5.4931407689186006e-14,4.014395173908555e-17,0.938,1.1191403122010643e-05,0.015973180669893013,0.0005357720303459474,3.4329722319817847e-09,1.910734713842181e-05,0.0,0.0,0.009297233144047996,0.001596462939257992,0.050821523453207625,4.295120329378155e-10,1.1746064905387503e-16,0.0014302209863536078,1.3298795706495459e-12,1.217617637524397e-12
4.132862570676232e-05,0.041168933244172715,9.548953118328462e-08,3.621274792140093e-06,1.1746389138526854e-06,4.0271194772050305e-19,2.809987737338726e-06,1.0036275219430009e-26,5.529150640236365e-14,4.027930232996923e-17,0.938,1.1251997800519297e-05,0.015975733544302734,0.0005379300393809775,3.435356497459151e-09,1.906786274773319e-05,0.0,0.0,0.009292493411552891,0.0015934871731910058,0.05082486203578963,4.343682297434476e-10,1.1856963719902073e-16,0.001428032461800653,1.3466726411869044e-12,1.2307674686696166e-12
4.1497801897927915e-05,0.041168933244172715,9.478464331801884e-08,3.640728976291128e-06,1.1736014889388697e-06,4.124743667656282e-19,2.8076993835786897e-06,1.018437048244817e-26,5.601397409416869e-14,4.054963163016533e-17,0.938,1.1373407034533644e-05,0.01598078483021628,0.0005422478102385139,3.4400481920933728e-09,1.8989069976919618e-05,0.0,0.0,0.009283066310081979,0.0015875613015628965,0.05083154211659602,4.441981866954509e-10,1.208074187025791e-16,0.0014236533054017028,1.380718984415474e-12,1.2573654168076288e-12
4.165006046997695e-05,0.041168933244172715,9.415633018065536e-08,3.658183365091092e-06,1.1726750958786588e-06,4.214033790593586e-19,2.8056240615895784e-06,1.0318419105508831e-26,5.666673922794492e-14,4.0792491497729584e-17,0.938,1.1482920259015307e-05,0.01598526951788183,0.0005461356896948767,3.4441835240517907e-09,1.891835685734969e-05,0.0,0.0,0.009274641114334271,0.0015822570530540437,0.050837557334948935,4.53180086600166e-10,1.2284404262225537e-16,0.0014197097816894095,1.4118894230856947e-12,1.2816456517986182e-12
4.180231904202598e-05,0.041168933244172715,9.353370608784605e-08,3.675585387910179e-06,1.1717555374474444e-06,4.3046878202504016e-19,2.803533992773709e-06,1.0453181500144103e-26,5.73218660118847e-14,4.1034924034865215e-17,0.938,1.1592659169854903e-05,0.015989696647572,0.0005500252321456405,3.4482366950198717e-09,1.884783326258839e-05,0.0,0.0,0.009266271453027356,0.0015769800750789257,0.05084357533777045,4.622908334866895e-10,1.2490214190390448e-16,0.0014157642261891249,1.4435652779798446e-12,1.3062522052859285e-12
4.195457761407502e-05,0.041168933244172715,9.29166984591407e-08,3.692934230717014e-06,1.1708427458994175e-06,4.39671603841031e-19,2.8014293900126687e-06,1.0588648942609385e-26,5.797930738384822e-14,4.127691601837854e-17,0.938,1.1702617671354032e-05,0.015994066864428245,0.000553916319516585,3.452208133074852e-09,1.8777498904088394e-05,0.0,0.0,0.009257956806219263,0.0015717301417188987,0.050849595937919365,4.715313988159852e-10,1.269817583779713e-16,0.0014118167642439715,1.4757508837795417e-12,1.3311872285040567e-12
4.210683618612405e-05,0.041168933244172715,9.230523592251073e-08,3.710229085949617e-06,1.1699366542543595e-06,4.490128660605655e-19,2.7993104622906162e-06,1.072481263283487e-26,5.863901615198692e-14,4.1518454309723266e-17,0.938,1.1812789683463729e-05,0.01599838080673689,0.0005578088346654657,3.4560982670121666e-09,1.8707353497026527e-05,0.0,0.0,0.009249696659867305,0.0015665070297598497,0.05085561894968419,4.809027512211321e-10,1.2908293202484362e-16,0.0014078675202380496,1.50845055657381e-12,1.3564528629355348e-12
