Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),NHO_X(15),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
2.452077736338074e-05,0.05954180215024143,1.2781824656908863e-08,5.666225631405104e-07,5.852590924597032e-07,1.3330746992963697e-15,2.309543789566324e-06,7.217189308710289e-17,1.485171672991507e-10,3.0416166968437694e-14,0.938,4.815735052695448e-05,0.015875771011018783,0.0011428689820461814,1.7980659691319513e-08,1.8063181484513243e-07,0.0,0.0,0.020307451127112183,0.0011360200104733062,0.05180341125294883,6.000049132771112e-06,2.0609991576823067e-09,0.0007961817899268621,1.4766741168639099e-08
2.459244871071602e-05,0.05954180215024143,1.269309470267709e-08,5.664162300065717e-07,5.850944689285781e-07,1.3481124335089309e-15,2.3045986228100496e-06,7.251152836652212e-17,1.491215621373553e-10,3.042517691790411e-14,0.938,4.832375108193955e-05,0.015880178247652046,0.0011460742769064303,1.7952313439324777e-08,1.7976622211384664e-07,0.0,0.0,0.02029967849325162,0.0011311040772890371,0.05180866948798353,6.065966806913614e-06,2.0746117038557964e-09,0.0007926790610141643,1.4939035177740064e-08
2.4664120058051303e-05,0.05954180215024143,1.2605183509992097e-08,5.662032929226898e-07,5.849307864093302e-07,1.3632372007678626e-15,2.299665956144727e-06,7.285036651774845e-17,1.4972410057855299e-10,3.043371580956751e-14,0.938,4.8489514107621366e-05,0.01588455799926939,0.0011492648902723908,1.7923959158808112e-08,1.7890495436924765e-07,0.0,0.0,0.02029194865145956,0.0011262131453971128,0.051813905840982964,6.132253376830478e-06,2.0882258343148112e-09,0.0007891909126640942,1.5112394131213983e-08
2.4735791405386584e-05,0.05954180215024143,1.2518081086570181e-08,5.659838223519608e-07,5.847680376010524e-07,1.3784488474360119e-15,2.2947457977298415e-06,7.318840344433736e-17,1.5032477999623141e-10,3.0441787551041526e-14,0.938,4.865464030355888e-05,0.015888910521897958,0.0011524408679244617,1.7895597953436175e-08,1.7804798945203776e-07,0.0,0.0,0.020284261299188613,0.0011213470525494047,0.051819120379724644,6.19890817388094e-06,2.1018411502819493e-09,0.0007857172996987776,1.5286816673564432e-08
2.4807462752721865e-05,0.05954180215024143,1.2431777593501908e-08,5.657578882131273e-07,5.846062152815439e-07,1.3937472176211165e-15,2.2898381546895032e-06,7.352563514550705e-17,1.5092359790514196e-10,3.044939602972707e-14,0.938,4.8819130396344575e-05,0.015893236068474568,0.0011556022558132728,1.7867230907977452e-08,1.7719530529886344e-07,0.0,0.0,0.02027661613678576,0.0011165056378946952,0.051824313172255526,6.265930520661776e-06,2.1154572562609685e-09,0.0007822581767609548,1.5462301417014033e-08
2.4879134100057146e-05,0.05954180215024143,1.2346263342436618e-08,5.655255598833582e-07,5.84445312306267e-07,1.4091321532118753e-15,2.284943033138708e-06,7.386205771486952e-17,1.5152055195895969e-10,3.045654511274219e-14,0.938,4.898298513901585e-05,0.01589753488888989,0.0011587491000516884,1.783885908861531e-08,1.763468799425917e-07,0.0,0.0,0.02026901286745666,0.0011116887419630604,0.05182948428687963,6.333319731149769e-06,2.1290737600307423e-09,0.0007788134983222832,1.5638846941932344e-08
2.4950805447392427e-05,0.05954180215024143,1.2261528792814687e-08,5.652869062016585e-07,5.842853216072342e-07,1.424603493913538e-15,2.280060438208777e-06,7.419766733917572e-17,1.5211563994796636e-10,3.0463238646907015e-14,0.938,4.9146205310476336e-05,0.015901807230032042,0.0011618814469069876,1.781048354326401e-08,1.7550269151254744e-07,0.0,0.0,0.02026145119723047,0.0011068962066504793,0.05183463379214586,6.40107511084286e-06,2.1426902726388744e-09,0.0007753832186914491,1.581645179726064e-08
2.5022476794727708e-05,0.05954180215024143,1.2177564549167022e-08,5.650419954731949e-07,5.841262361919628e-07,1.4401610772833363e-15,2.2751903740738527e-06,7.453246029707548e-17,1.5270885979679858e-10,3.04694804588018e-14,0.938,4.930879171492869e-05,0.015906053335829444,0.0011649993427932253,1.7782105301894355e-08,1.7466271823472574e-07,0.0,0.0,0.020253930834925174,0.0011021278752036527,0.05183976175683602,6.46919595689998e-06,2.156306408394973e-09,0.0007719672920220946,1.5995114500933907e-08
2.509414814206299e-05,0.05954180215024143,1.2094361358471526e-08,5.647908954721311e-07,5.839680491425043e-07,1.455804738765604e-15,2.270332843976191e-06,7.48664329578914e-17,1.5330020956221508e-10,3.0475274354703385e-14,0.938,4.947074518131687e-05,0.01591027344729288,0.0011681028342637647,1.7753725376833973e-08,1.738269384320028e-07,0.0,0.0,0.020246451492113515,0.0010973835922050313,0.05184486824995327,6.537681558279533e-06,2.169921784863609e-09,0.0007685656723205599,1.6174833540299782e-08
2.516581948939827e-05,0.05954180215024143,1.2011910107558389e-08,5.645336734444027e-07,5.838107536143719e-07,1.4715343117263417e-15,2.26548785024879e-06,7.519958178040723e-17,1.538896874308642e-10,3.048062412053179e-14,0.938,4.96320665627773e-05,0.015914467802556984,0.0011711919680039886,1.7725344763055876e-08,1.7299533052430852e-07,0.0,0.0,0.02023901288308927,0.0010926632035580487,0.05184995334071076,6.606531195876573e-06,2.1835360228569484e-09,0.0007651783134534502,1.6355607372534617e-08
2.523749083673355e-05,0.05954180215024143,1.1930201820579228e-08,5.642703961123114e-07,5.836543428355311e-07,1.4873496274876635e-15,2.2606553943395243e-06,7.553190331166965e-17,1.5447729171713068e-10,3.0485533521956123e-14,0.938,4.9792756736101374e-05,0.015918636636921016,0.0011742667908241715,1.7696964438486892e-08,1.7216787302876834e-07,0.0,0.0,0.020231614724834247,0.0010879665564725593,0.05185501709852048,6.675744142658679e-06,2.1971487464270906e-09,0.0007618051691550239,1.6537434425056506e-08
2.5309162184068832e-05,0.05954180215024143,1.1849227656525601e-08,5.640011296778631e-07,5.834988101055052e-07,1.5032505153619904e-15,2.2558354768362557e-06,7.586339418580455e-17,1.5506302086101762e-10,3.049000630436984e-14,0.938,4.995281660120759e-05,0.015922780182888882,0.001177327349652514,1.766858536430412e-08,1.7134454455985505e-07,0.0,0.0,0.02022425673698556,0.0010832934994504742,0.05186005959298251,6.745319663800485e-06,2.2107595828580986e-09,0.000758446193034415,1.6720313095935346e-08
2.5380833531404113e-05,0.05954180215024143,1.1768978906794587e-08,5.637259398247952e-07,5.833441487943425e-07,1.5192368026855937e-15,2.2510280974874656e-06,7.619405112284666e-17,1.556468734259956e-10,3.049404619277219e-14,0.938,5.0112247080620934e-05,0.015926898670208668,0.001180373691528346,1.7640208485199624e-08,1.705253238295039e-07,0.0,0.0,0.020216938641803527,0.0010786438822715932,0.051865080893874295,6.815257016816947e-06,2.224368162657743e-09,0.0007551013385826843,1.690424175429996e-08
2.5452504878739394e-05,0.05954180215024143,1.1689446992812841e-08,5.634448917228933e-07,5.831903523416308e-07,1.5353083148520487e-15,2.2462332552227826e-06,7.652387092758307e-17,1.5622884809692873e-10,3.0497656891896844e-14,0.938,5.0271049118963136e-05,0.015930992325911383,0.001183405863595481,1.761183472965997e-08,1.697101896471888e-07,0.0,0.0,0.02020966016414,0.001074017555979629,0.05187008107114045,6.885555451695274e-06,2.2379741195489637e-09,0.0007517705591797086,1.7089218740742146e-08
2.5524176226074676e-05,0.05954180215024143,1.1610623463709642e-08,5.631580500323014e-07,5.83037414255684e-07,1.5514648753455409e-15,2.241450948178037e-06,7.685285048840973e-17,1.5680894367807378e-10,3.050084208627405e-14,0.938,5.0429223682453285e-05,0.015935061374349177,0.0011864239130957176,1.758346501026434e-08,1.6889912092001918e-07,0.0,0.0,0.02020242103140717,0.0010694143728684213,0.05187506019488258,6.956214211025615e-06,2.2515770904610625e-09,0.0007484538081009112,1.7275242367717783e-08
2.5595847573409957e-05,0.05954180215024143,1.1532499994031597e-08,5.628654789052952e-07,5.828853281125506e-07,1.5677063057733815e-15,2.236681173715961e-06,7.718098677620221e-17,1.5738715909102508e-10,3.0503605440048515e-14,0.938,5.0586771758414465e-05,0.015939106037232864,0.0011894278873625073,1.7555100223941737e-08,1.680920966528063e-07,0.0,0.0,0.02019522097354675,0.00106483418646834,0.05188001833534941,7.0272325301304095e-06,2.2651767155206235e-09,0.0007451510385238346,1.7462310919944905e-08
2.5667518920745238e-05,0.05954180215024143,1.1455068381507252e-08,5.625672419893634e-07,5.827340875550331e-07,1.5840324258984672e-15,2.2319239284419574e-06,7.75082768431991e-17,1.5796349337269758e-10,3.0505950597066596e-14,0.938,5.074369435478999e-05,0.015943126533668896,0.0011924178338147547,1.752674125220617e-08,1.6728909594807713e-07,0.0,0.0,0.020188059722999776,0.001060276851532868,0.05188495556292713,7.098609637192487e-06,2.278772638042182e-09,0.0007418622035345588,1.7650422654798785e-08
2.573919026808052e-05,0.05954180215024143,1.137832054486553e-08,5.622634024323145e-07,5.825836862919656e-07,1.6004430536717309e-15,2.2271792082272877e-06,7.783471782189812e-17,1.5853794567342286e-10,3.0507881181056544e-14,0.938,5.0899992499670274e-05,0.015947123080195715,0.0011953937999507655,1.7498388961445417e-08,1.6649009800612052e-07,0.0,0.0,0.020180937014676704,0.0010557422240253655,0.051889871948130044,7.1703447533818965e-06,2.292364504518639e-09,0.000738587256133975,1.7839575802703944e-08
2.58108616154158e-05,0.05954180215024143,1.1302248521692832e-08,5.619540228853e-07,5.824341180972677e-07,1.616938005263647e-15,2.222447008232999e-06,7.816030692396623e-17,1.5911051525502245e-10,3.050940079544715e-14,0.938,5.1055667240826635e-05,0.01595109589081954,0.0011983558333423378,1.7470044203202904e-08,1.656950821250118e-07,0.0,0.0,0.02017385258592796,0.0010512301611060144,0.051894767561591344,7.2424370929814585e-06,2.3059519646114363e-09,0.0007353261492439045,1.8029768567523247e-08
2.588253296275108e-05,0.05954180215024143,1.1226844466325722e-08,5.616391655040726e-07,5.822853768089477e-07,1.6335170950956696e-15,2.217727322921974e-06,7.848504143916248e-17,1.5968120148884942e-10,3.0510513023344044e-14,0.938,5.1210719645252e-05,0.015955045177049546,0.0012013039816289903,1.7441707814368085e-08,1.6490402770056845e-07,0.0,0.0,0.02016680617651503,0.0010467405211189358,0.05189964247405409,7.314885863511057e-06,2.319534671140498e-09,0.000732078835713082,1.8220999126943876e-08
2.5954204310086362e-05,0.05954180215024143,1.1152100647800065e-08,5.61318891952942e-07,5.821374563284766e-07,1.6501801358718764e-15,2.213020146075304e-06,7.880891873427268e-17,1.6025000385392013e-10,3.051122142776708e-14,0.938,5.136515079871137e-05,0.0159589711479325,0.001204238292512324,1.7413380617410965e-08,1.641169142263497e-07,0.0,0.0,0.020159797528581828,0.001042273163579479,0.05190449675636253,7.387690265850688e-06,2.3331122800739357e-09,0.0007288452683229962,1.8413265632860335e-08
2.6025875657421643e-05,0.05954180215024143,1.1078009447848097e-08,5.609932634110448e-07,5.819903506199013e-07,1.6669269386094897e-15,2.2083254708212844e-06,7.913193625205662e-17,1.608169219351335e-10,3.051152955158774e-14,0.938,5.151896180530171e-05,0.015962874010086888,0.001207158813750511,1.7385063420718916e-08,1.633337212936452e-07,0.0,0.0,0.020152826386626552,0.001037827949161682,0.05190933047945345,7.460849494362259e-06,2.3466844505175448e-09,0.0007256253997935897,1.8606566211754435e-08
2.6097547004756924e-05,0.05954180215024143,1.1004563358913206e-08,5.606623405736459e-07,5.818440537088037e-07,1.6837573126692415e-15,2.203643289650324e-06,7.945409151021019e-17,1.6138195542144683e-10,3.051144091744383e-14,0.938,5.1672153787018435e-05,0.015966753967736426,0.0012100655931529208,1.7356757018794655e-08,1.625544285913755e-07,0.0,0.0,0.020145892497473953,0.001033404739685894,0.05191414371434785,7.534362737010134e-06,2.3602508447040765e-09,0.0007224191827888278,1.8800898965072224e-08
2.6169218352092205e-05,0.05954180215024143,1.0931754982208471e-08,5.603261836507752e-07,5.816985596817725e-07,1.7006710657862785e-15,2.1989735944181914e-06,7.977538210033775e-17,1.61945104103965e-10,3.051095902782808e-14,0.938,5.182472788332579e-05,0.015970611222743063,0.0012129586785748728,1.7328462192362727e-08,1.617790159060501e-07,0.0,0.0,0.020138995610247963,0.0010290033981065695,0.05191893653214281,7.608229175480482e-06,2.3738111279823112e-09,0.000719226569922138,1.8996261969597934e-08
