Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7),N2X(36)
9.424565641734079e-19,0.048764219312884285,2.301566473335757e-16,1.0158836090984076e-35,2.331031753180594e-13,5.426434183874538e-153,2.389863719383375e-16,0.938,9.624384031198246e-83,6.996206543469616e-14,1.6923748106020584e-52,8.829723031882337e-18,9.58986029907362e-15,0.0,0.0,0.030612193327524025,0.009999999999965021,0.049999999999766884,4.0118758899041724e-98,2.536788156803222e-104,0.0019999999999901793,1.7604884371078846e-155,5.1399028701126825e-111
1.1352317706266845e-18,0.048764219312884285,2.7723414341382837e-16,1.4467367163891784e-35,2.8078336671084925e-13,2.170663548611709e-152,2.8786994822539383e-16,0.938,2.1751939666143553e-82,8.42724879207218e-14,2.799526991050416e-52,1.063580257160449e-17,1.1551422632997447e-14,0.0,0.0,0.030612193327459975,0.009999999999957866,0.0499999999997192,6.278300968762893e-98,6.389998411582576e-104,0.0019999999999881705,7.506126109008103e-155,9.081517759418551e-111
1.5207821835332377e-18,0.048764219312884285,3.7138913557359956e-16,2.5489324027685696e-35,3.761437456210711e-13,3.9878416657284505e-151,3.856371009849137e-16,0.938,9.375571121843863e-82,1.128933328927484e-13,6.45766959015556e-52,1.424796146485136e-17,1.5474547299277682e-14,0.0,0.0,0.030612193327331876,0.009999999999943556,0.04999999999962384,7.549831396068715e-98,3.796875222984478e-103,0.0019999999999841533,2.2245561081332168e-153,1.889893668915566e-110
1.906332596439791e-18,0.048764219312884285,4.655441277323945e-16,3.970782803053201e-35,4.715041193802576e-13,2.3973483557802182e-150,4.834042539908726e-16,0.938,2.7570801837426326e-81,1.4151417786474217e-13,1.2405379610640151e-51,1.7860120110608926e-17,1.9397671963474545e-14,0.0,0.0,0.030612193327203777,0.009999999999929246,0.04999999999952848,2.5453848718353474e-97,1.3594225591431095e-102,0.001999999999980136,1.571931363750165e-152,4.8124919809314286e-110
2.6774334222528974e-18,0.048764219312884285,6.538541120470544e-16,7.774098986548563e-35,6.622248514352487e-13,6.910377341099418e-149,6.789385607425991e-16,0.938,1.5880414651508749e-80,1.9875586780863114e-13,3.4122047403038947e-51,2.508443665916246e-17,2.724392128561396e-14,0.0,0.0,0.030612193326947576,0.009999999999900625,0.04999999999933775,3.1845697968210493e-97,1.186495395881771e-101,0.001999999999972102,7.576029161396844e-151,1.2608105113593546e-109
4.21963507387911e-18,0.048764219312884285,1.0304740806646528e-15,1.9219420971179675e-34,1.043666253689428e-12,5.357374048519752e-147,1.0700071772053955e-15,0.938,1.7440005478549817e-79,3.132392476960149e-13,1.3578268695858002e-50,3.9533066784313926e-17,4.293641990487469e-14,0.0,0.0,0.030612193326435177,0.009999999999843382,0.04999999999895629,3.683315868505592e-95,2.3633063255320454e-100,0.0019999999999560326,1.1515718397047178e-148,1.519186209682905e-107
7.304038377131535e-18,0.048764219312884285,1.783714017852963e-15,5.746611990317892e-34,1.806548810765006e-12,1.0562756285624522e-144,1.852144421968819e-15,0.938,3.0683076051504145e-78,5.422060074692054e-13,7.251617946779014e-50,6.843031514633564e-17,7.43214170433198e-14,0.0,0.0,0.03061219332541038,0.0099999999997289,0.04999999999819338,4.500435327954483e-95,8.081034838338174e-99,0.0019999999999238943,4.518221451028471e-146,5.531934211308907e-107
1.3472844983636385e-17,0.048764219312884285,3.2901938920420327e-15,1.9538956387323774e-33,3.332312935181463e-12,2.459248062268478e-142,3.416418958847152e-15,0.938,7.148936611431625e-77,1.0001395270092782e-12,4.6698562388619096e-49,1.2622476431709003e-16,1.370914109199029e-13,0.0,0.0,0.030612193323360782,0.009999999999499933,0.04999999999666756,9.454776215928035e-93,3.7281624420195317e-97,0.001999999999859618,2.10284099197601e-143,1.5502227325359506e-104
2.5810458196646084e-17,0.048764219312884285,6.3031536396699745e-15,7.17001766619887e-33,6.383837225070845e-12,8.496691540612494e-140,6.544968222009926e-15,0.938,1.9429001043350424e-75,1.9160065660641917e-12,3.3402294257256014e-48,2.4181347244527637e-16,2.626313970718369e-13,0.0,0.0,0.030612193319261592,0.009999999999042,0.04999999999361592,1.616480225233429e-91,2.0180401640991582e-95,0.001999999999731065,1.4518132812766195e-140,5.463983443278704e-103
5.0485684622665484e-17,0.048764219312884285,1.2329073131925069e-14,2.743644104977462e-32,1.2486869969107768e-11,4.250979603706743e-137,1.2802067505957866e-14,0.938,5.724735723718616e-74,3.74774064407309e-12,2.5255177656107217e-47,4.729901278504007e-16,5.137113629707741e-13,0.0,0.0,0.030612193311063234,0.009999999998126133,0.04999999998751265,2.038329855793485e-91,1.1869760256891323e-93,0.001999999999473959,1.4519143689368573e-137,2.0082450148749093e-102
9.983613747470428e-17,0.048764219312884285,2.438091210443211e-14,1.0733451616009861e-31,2.4692872114509424e-11,1.6205836998047828e-134,2.5316269104325232e-14,0.938,1.758717088264931e-72,7.41120879968716e-12,1.965388137711085e-46,9.35340395273754e-16,1.015871269148923e-12,0.0,0.0,0.030612193294666572,0.009999999996294398,0.049999999975306186,3.484903074161018e-91,7.286461263541639e-92,0.001999999998959747,1.107436246268478e-134,7.353246878505498e-102
1.4918659032674307e-16,0.048764219312884285,3.643275106093498e-14,2.3975677801795065e-31,3.6898789803411567e-11,1.819528490470596e-133,3.783047474329709e-14,0.938,9.931235463815265e-72,1.1074676954762913e-11,6.199455038810611e-46,1.3976866048720924e-15,1.51803114116744e-12,0.0,0.0,0.030612193278269997,0.009999999994462664,0.049999999963099805,5.085228820218059e-89,4.999474070953536e-91,0.001999999998445535,1.389002682139566e-133,6.72821610107197e-100
1.9853704317878188e-16,0.048764219312884285,4.8484590001433726e-14,4.247552227381325e-31,4.910462303636883e-11,1.7028109344774712e-132,5.034468442283969e-14,0.938,3.5763436443387965e-71,1.4738145109300338e-11,1.4105624274373727e-45,1.8600287566792105e-15,2.020190979026328e-12,0.0,0.0,0.030612193261873505,0.00999999999263093,0.049999999950893506,1.3834222621518397e-88,2.0942393590979043e-90,0.001999999997931324,1.3432699961009978e-132,2.7001854659890236e-99
2.478874960308207e-16,0.048764219312884285,6.053642892592839e-14,6.623836053736352e-31,6.131037181395567e-11,1.0971955028965678e-131,6.28588981429181e-14,0.938,1.0015442536184311e-70,1.840161326329943e-11,2.6877439511175628e-45,2.3223668507300976e-15,2.5223507827255908e-12,0.0,0.0,0.030612193245477103,0.009999999990799195,0.04999999993868729,2.407806269084709e-88,6.691759051710829e-90,0.0019999999974171126,9.230460875038645e-132,6.51846520099689e-99
3.4658840173489827e-16,0.048764219312884285,8.464010672690555e-14,1.2957295067754148e-30,8.572161600514959e-11,2.1813463681034985e-130,8.788733770455265e-14,0.938,4.9867372052144403e-70,2.572854956968252e-11,7.146586740333864e-45,3.2470308656929915e-15,3.5266702876452527e-12,0.0,0.0,0.030612193212684546,0.009999999987135726,0.04999999991427513,3.4903295061138326e-88,4.240606237376372e-89,0.001999999996388689,2.318092532980541e-130,1.7875112808886036e-98
4.452893074389759e-16,0.048764219312884285,1.0874378446386678e-13,2.1402256328960864e-30,1.1013252238160414e-10,1.509965545971362e-129,1.1291579342792022e-13,0.938,1.631926171982289e-69,3.305548587391207e-11,1.4960788907856535e-44,4.171678650041567e-15,4.530989655926456e-12,0.0,0.0,0.030612193179892326,0.009999999983472257,0.049999999889863304,3.59101832195564e-88,1.6407910939590108e-88,0.0019999999953602666,1.720462018756587e-129,3.080367357878803e-98
5.439902131430535e-16,0.048764219312884285,1.3284746213681239e-13,3.196325903221221e-30,1.3454309094817392e-10,7.479837505690927e-129,1.3794426531272554e-13,0.938,4.258401964856864e-69,4.038242217598794e-11,2.715172828730438e-44,5.09631020407146e-15,5.535308887569229e-12,0.0,0.0,0.030612193147100442,0.009999999979808789,0.049999999865451804,3.624950840422366e-88,4.942580379610005e-88,0.0019999999943318436,9.26809810390024e-129,4.369789417152591e-98
6.426911188471312e-16,0.048764219312884285,1.569511397457427e-13,4.464480415195894e-30,1.5895332170967297e-10,2.971958714725582e-128,1.6297275335867578e-13,0.938,9.61741966935629e-69,4.7709358475910003e-11,4.474013094695627e-44,6.020925528075832e-15,6.539627982573606e-12,0.0,0.0,0.030612193114308902,0.00999999997614532,0.04999999984104065,3.8364005135727094e-88,1.2764644952497121e-87,0.0019999999933034206,4.1001335530675443e-128,5.7282728324253023e-98
8.400929302552863e-16,0.048764219312884285,2.0515849477155856e-13,7.638679158173445e-30,2.0777276983592971e-10,3.172774967187626e-127,2.130297779328876e-13,0.938,3.79982261877951e-68,6.236323106929226e-11,1.0008258150891478e-43,7.870107487132813e-15,8.548265762667282e-12,0.0,0.0,0.030612193048726827,0.009999999968818384,0.04999999979221935,3.899387838912485e-88,6.982438523892106e-87,0.001999999991246576,7.716965372081866e-127,8.594923201735806e-98
1.017754560522626e-15,0.048764219312884285,2.485451140758635e-13,1.1225052005256253e-29,2.5170911790294056e-10,1.5291235668234146e-126,2.5808115531795204e-13,0.938,9.944025822642845e-68,7.555171639596908e-11,1.784135681903121e-43,9.534315746441984e-15,1.035603929744857e-11,0.0,0.0,0.03061219298970412,0.009999999962224141,0.04999999974828134,3.6302261977980025e-88,2.2094865668525014e-86,0.0019999999893954156,4.2852828827538764e-126,1.1088256096221616e-97
1.1954161907899658e-15,0.048764219312884285,2.919317331727636e-13,1.550526047988814e-29,2.9564437155403296e-10,5.544022199968061e-126,3.0313258506071543e-13,0.938,2.2194027894227257e-67,8.874020171566566e-11,2.8993520641596322e-43,1.1198471424884104e-14,1.216381238952191e-11,0.0,0.0,0.030612192930682507,0.009999999955629899,0.049999999704344426,4.525413226132156e-88,5.757957018111762e-86,0.0019999999875442557,1.7913826503667593e-125,1.4013875497147283e-97
1.5507394513246451e-15,0.048764219312884285,3.7870497074435617e-13,2.6157374524410144e-29,3.8351159571743946e-10,5.062876161089961e-125,3.9323560161271087e-13,0.938,8.31313127768593e-67,1.1511717233411534e-10,6.3682465757675356e-43,1.452662504580335e-14,1.5779357245545437e-11,0.0,0.0,0.030612192812642564,0.009999999942441414,0.049999999616473875,2.1955845558853496e-87,2.865531359793186e-85,0.0019999999838419377,2.3134950731402578e-124,3.331118406778081e-97
2.2613859723940037e-15,0.048764219312884285,5.522514433987604e-13,5.589975566130423e-29,5.59232912252289e-10,1.2017504753349663e-123,5.734422629361581e-13,0.938,5.821500194565634e-66,1.6787111348722065e-10,2.000422571847507e-42,2.1182301390253557e-14,2.3010441645104746e-11,0.0,0.0,0.030612192576575815,0.009999999916064444,0.0499999994407459,2.471633192023546e-87,3.186975313667608e-84,0.0019999999764373066,9.912221089091404e-123,7.497333412971141e-97
2.9720324934633627e-15,0.048764219312884285,7.257979127348845e-13,9.702893907289352e-29,7.349367211847222e-10,1.0250378911726314e-122,7.536497617971379e-13,0.938,2.2682283800486492e-65,2.206250545285623e-10,4.5971283656221396e-42,2.7837136626697103e-14,3.024151896135632e-11,0.0,0.0,0.030612192340526583,0.009999999889687474,0.049999999265035434,5.86044035140058e-86,1.5821467386917006e-83,0.0019999999690326832,9.836170068365844e-122,9.993131495922972e-96
4.39332553560208e-15,0.048764219312884285,1.072890841452745e-12,2.141002780201364e-28,1.08629182321925e-09,2.8376612554679444e-121,1.1140672717073536e-12,0.938,1.7092636454647237e-64,3.2613293627577134e-10,1.5236028773291696e-41,4.1144284200396785e-14,4.470365234398068e-11,0.0,0.0,0.030612191868480645,0.009999999836933539,0.049999998913667014,7.238484718758392e-86,1.8782427226497502e-82,0.001999999954223457,4.7042304432085405e-120,3.5396738889574806e-95
6.079790642889053e-15,0.048764219312884285,1.4847412279977133e-12,4.147452257104999e-28,1.5031087788041662e-09,4.007913654513619e-120,1.5417325814073473e-12,0.938,8.747108318603135e-64,4.5132552852075045e-10,4.1555302914851147e-41,5.692979678897209e-14,6.186396366852918e-11,0.0,0.0,0.030612191308455484,0.00999999977433725,0.049999998496834265,1.0372267127645304e-85,1.2912465346018723e-81,0.0019999999366512953,8.405492129250491e-119,9.258847237520706e-95
7.766255750176026e-15,0.048764219312884285,1.8965915958582063e-12,6.844550353304541e-28,1.91982718779323e-09,2.720948352022187e-119,1.969402604744244e-12,0.938,2.954787924819209e-63,5.765181201349123e-10,8.901468053232193e-41,7.271057563614677e-14,7.902423510162016e-11,0.0,0.0,0.03061219074852891,0.009999999711740964,0.04999999808010005,7.8174518478371325e-84,5.31546886458216e-81,0.0019999999190791736,6.528386058139452e-118,2.976400394619718e-93
9.452720857463e-15,0.048764219312884285,2.308441945035736e-12,1.0254100584198534e-27,2.3364470734852996e-09,1.356848254957101e-118,2.3970773403011868e-12,0.938,7.892577109315304e-63,7.017107111176449e-10,1.6484637580941128e-40,8.848662216041447e-14,9.618446664340198e-11,0.0,0.0,0.0306121901887009,0.009999999649144681,0.049999997663464364,2.3174520139436296e-83,1.6634758309167278e-80,0.0019999999015070918,3.588659218138941e-117,1.3257823067667075e-92
1.1139185964749975e-14,0.048764219312884285,2.7202922755318158e-12,1.4397906427861757e-27,2.7529684591735622e-09,5.341811551261169e-118,2.8247567866617574e-12,0.938,1.8066703135585828e-62,8.269033014683364e-10,2.7694588894509765e-40,1.0425793777983188e-13,1.1334465829402304e-10,0.0,0.0,0.03061218962897143,0.009999999586548399,0.049999997246927184,4.293027831746862e-83,4.3614189367631785e-80,0.00199999988393505,1.5543409469378428e-116,3.4942003808373203e-92
1.2825651072036949e-14,0.048764219312884285,3.1321425873479558e-12,1.929777133856314e-27,3.169391368145598e-09,1.74654879509203e-117,3.252440942409967e-12,0.938,3.7013815051824937e-62,9.520958911863753e-10,4.3388532336739886e-40,1.2002452391202365e-13,1.3050481005363159e-10,0.0,0.0,0.03061218906934048,0.009999999523952122,0.04999999683048847,6.4324101421020705e-83,1.007400848380396e-79,0.001999999866363048,5.593391761358591e-116,7.034433207910124e-92
1.6198581286610897e-14,0.048764219312884285,3.95584315494647e-12,3.145289215004501e-27,4.001941849065089e-09,1.2779961920393053e-116,4.1078233764073805e-12,0.938,1.2313697570461887e-61,1.202481068722051e-09,9.199003929648074e-40,1.5154351338320606e-13,1.6482499390040457e-10,0.0,0.0,0.030612187950374035,0.009999999398759573,0.04999999599790639,8.743676534757493e-83,4.1482543516675014e-79,0.0019999998312191635,5.261517940104771e-115,1.731391599587908e-91
1.9571511501184845e-14,0.048764219312884285,4.779543647843374e-12,4.6893890486424326e-27,4.834098702433851e-09,6.322410627318757e-116,4.963224630974052e-12,0.938,3.2928387555719613e-61,1.4528662437197842e-09,1.705593859147907e-39,1.8304360190643157e-13,1.9914501818490737e-10,0.0,0.0,0.03061218683180138,0.009999999273567036,0.04999999516571794,1.1502673445997302e-82,1.3192387270177396e-78,0.0019999997960754388,3.050680603925044e-114,3.1372007045747303e-91
2.2944441715758793e-14,0.048764219312884285,5.60324406605076e-12,6.57951937453746e-27,5.6658621143533744e-09,2.4613861280330794e-115,5.818644694797434e-12,0.938,7.578545501393894e-61,1.7032514161746925e-09,2.8856080700834252e-39,2.1452480080733804e-13,2.334648829083261e-10,0.0,0.0,0.030612185713622328,0.00999999914837451,0.049999994333922916,1.3299769598872534e-82,3.5121210341736042e-78,0.0019999997609318736,1.339863869274099e-113,4.818686860166482e-91
2.631737193033274e-14,0.048764219312884285,6.4269444095807195e-12,8.833122926467413e-27,6.497232270837521e-09,8.065569403503317e-115,6.67408355657174e-12,0.938,1.563927909883424e-60,1.953636586081895e-09,4.5670392102739396e-39,2.4598712140480593e-13,2.6778458807184655e-10,0.0,0.0,0.0306121845958367,0.009999999023181994,0.049999993502521156,1.5352681798560296e-82,8.221408031679974e-78,0.001999999725788468,4.874094803110831e-113,6.744005412317814e-91
3.306323235948064e-14,0.048764219312884285,8.07434487265671e-12,1.4500520602844307e-26,8.15879356111725e-09,6.02838499516601e-114,8.385017628783708e-12,0.938,5.321728977681758e-60,2.4544069182336848e-09,9.929732371567516e-39,3.088551729311909e-13,3.364235197239359e-10,0.0,0.0,0.030612182361444945,0.009999998772796994,0.049999991840896665,4.416407943213824e-82,3.508154672948974e-77,0.0019999996555021358,4.892987659060951e-112,1.4488970274730017e-90
4.6554953217776424e-14,0.048764219312884285,1.1369144903211354e-11,3.0964474073472324e-26,1.14772052513234e-08,1.3205175609891138e-112,1.1807110851914465e-11,0.938,3.499359557616714e-59,3.455947551750506e-09,3.2935570591544435e-38,4.3436523362273e-13,4.736994683614936e-10,0.0,0.0,0.03061217789737427,0.009999998272027123,0.049999988522358575,1.4336615808591023e-82,3.3393661805111676e-76,0.001999999514931387,1.8026786763927763e-110,1.6116027286036787e-90
5.839977483936156e-14,0.048764219312884285,1.4261756288848877e-11,5.178576698357412e-26,1.4385376932792644e-08,1.0472107337039869e-111,1.4811724985536488e-11,0.938,1.2243452868930849e-58,4.3352326938084515e-09,7.47120452974624e-38,5.443066292426989e-13,5.942163949527978e-10,0.0,0.0,0.03061217398339335,0.009999997832385067,0.049999985614075926,-1.9292821065518652e-81,1.4304350795406437e-75,0.0019999993915218494,1.5675036168357332e-109,-8.156351392885513e-90
7.024459646094669e-14,0.048764219312884285,1.7154366755111494e-11,7.935065572529875e-26,1.72887229368356e-08,5.554057427130524e-111,1.7816569479712927e-11,0.938,3.4430680918795045e-58,5.2145178038177024e-09,1.4798683908178616e-37,6.540166750763392e-13,7.147313539650361e-10,0.0,0.0,0.030612170074240115,0.009999997392743144,0.049999982710618944,3.2731720120442183e-80,4.743958645498752e-75,0.00199999926811428,9.61520002272613e-109,6.93890123454227e-89
8.55512245901095e-14,0.048764219312884285,2.0892379705007466e-11,1.2618753400790525e-25,2.1033476073020414e-08,3.732170515026978e-110,2.1699960102593185e-11,0.938,1.0558336336058887e-57,6.350785622965224e-09,3.1223729747977603e-37,7.954490770902668e-13,8.704654969916013e-10,0.0,0.0,0.03061216502972218,0.00999999682461022,0.0499999789657224,1.1696159131962848e-80,1.7222871709363256e-74,0.001999999108642124,7.227029431846562e-108,-6.30156455994194e-89
1.0085785271927231e-13,0.048764219312884285,2.46303911215977e-11,1.8717746473588752e-25,2.477020121379566e-08,1.7720028655553685e-109,2.5583733557439303e-11,0.938,2.7461362747830485e-57,7.487053387793562e-09,5.9081045770319996e-37,9.364969973409703e-13,1.0261963544665643e-09,0.0,0.0,0.030612159993235584,0.009999996256477519,0.04999997522885386,2.786676972772748e-79,5.273444427165532e-74,0.0019999989491732554,4.353135425363004e-107,1.7516372325835412e-87
1.1616448084843513e-13,0.048764219312884285,2.8368401006008035e-11,2.6395059521857924e-25,2.8498915569209048e-08,7.047680569518979e-109,2.946788880106242e-11,0.938,6.275710071451533e-57,8.623321097854062e-09,1.0319148633070172e-36,1.0771614802365695e-12,1.1819239265003203e-09,0.0,0.0,0.03061215496476312,0.009999995688345031,0.049999971499996104,3.625656198271562e-79,1.3671213149780801e-73,0.001999998789707673,1.9291752202268905e-106,1.7820077537705301e-87
1.3147110897759796e-13,0.048764219312884285,3.210640935936347e-11,3.581370694221847e-25,3.221963631243107e-08,2.4275682347983013e-108,3.335242479310738e-11,0.938,1.3045513616994577e-56,9.759588752699625e-09,1.695411612639408e-36,1.2174435673505693e-12,1.3376482132031708e-09,0.0,0.0,0.030612149944287605,0.009999995120212764,0.04999996777913196,9.651784078519657e-79,3.179347990662498e-73,0.0019999986302453782,7.162775958849313e-106,8.665903529998726e-87
1.4677773710676078e-13,0.048764219312884285,3.584441618278805e-11,4.713670279608637e-25,3.593238057979622e-08,7.432996513064317e-108,3.7237340496048744e-11,0.938,2.5147375870970128e-56,1.089585635188471e-08,2.6533918705181275e-36,1.3573442974258477e-12,1.4933692146853249e-09,0.0,0.0,0.030612144931791915,0.00999999455208072,0.049999964066244275,1.1039612924555972e-78,6.747129780740033e-73,0.00199999847078637,2.3388700341879714e-105,1.0275579469811621e-86
1.620843652359236e-13,0.048764219312884285,3.9582421477405e-11,6.052706081201134e-25,3.9637165470927974e-08,2.0470352827831616e-107,4.1122634875178573e-11,0.938,4.566273378697321e-56,1.2032123894965322e-08,3.992034226104799e-36,1.4968647063868625e-12,1.649086931056899e-09,0.0,0.0,0.03061213992725894,0.009999993983948888,0.04999996036131598,1.929659216222914e-78,1.3375273194298771e-72,0.001999998311330648,6.861764056962535e-105,2.6123913399361718e-86
1.7739099336508642e-13,0.048764219312884285,4.3320425244336556e-11,7.614779438484064e-25,4.333400804876136e-08,5.272513842458171e-107,4.500830689860429e-11,0.938,7.884007525948547e-56,1.316839138149902e-08,5.811916383433653e-36,1.636005827341824e-12,1.8048013624279166e-09,0.0,0.0,0.030612134930671626,0.009999993415817277,0.049999956664330006,3.0458768427880423e-78,2.4975082595148836e-72,0.001999998151878213,1.8176676635982177e-104,5.46329738790799e-86
1.9269762149424925e-13,0.048764219312884285,4.7058427484704135e-11,9.416191657696442e-25,4.702292533966244e-08,1.2359164374142324e-106,4.8894355537236985e-11,0.938,1.3056007162547099e-55,1.4304658811044895e-08,8.22977292539993e-36,1.7747686905943227e-12,1.9605125089083086e-09,0.0,0.0,0.030612129942012945,0.009999992847685884,0.04999995297526931,3.7458465704287776e-78,4.443018778331029e-72,0.001999997992429064,4.499518674584304e-104,8.280257539208957e-86
2.0800424962341207e-13,0.048764219312884285,5.079642819962819e-11,1.1473244011953251e-24,5.070393433352189e-08,2.7352374821508276e-106,5.2780779764782374e-11,0.938,2.0877179467410306e-55,1.544092618316357e-08,1.1379876258569928e-35,1.9131543236524293e-12,2.1162203706079155e-09,0.0,0.0,0.03061212496126591,0.009999992279554705,0.049999949294116906,3.79371873240538e-78,7.598302841430391e-72,0.001999997832983202,1.0554475717613942e-103,1.0504453227934763e-85
2.233108777525749e-13,0.048764219312884285,5.453442739022833e-11,1.3802237741294579e-24,5.437705198381172e-08,5.7491918609010225e-106,5.666757855773524e-11,0.938,3.2388828468296966e-55,1.6577193497417202e-08,1.5414869116154298e-35,2.0511637512341947e-12,2.271924947636483e-09,0.0,0.0,0.030612119988413563,0.009999991711423748,0.04999994562085586,3.543022494044185e-78,1.256149885793326e-71,0.001999997673540626,2.35484546233005e-103,1.2448156859842592e-85
2.386175058817377e-13,0.048764219312884285,5.827242505762319e-11,1.6419474052716534e-24,5.804229520764622e-08,1.1552326688983415e-105,6.055475089537359e-11,0.938,4.892645819275113e-55,1.771346075336948e-08,2.0506659189491783e-35,2.188797995273544e-12,2.427626240103669e-09,0.0,0.0,0.030612115023438982,0.009999991143293006,0.049999941955469224,3.464063204143933e-78,2.0151635504085984e-71,0.001999997514101335,5.014458084816935e-103,1.4503394728315324e-85
2.6923076214006333e-13,0.048764219312884285,6.574841582726717e-11,2.2583879085034367e-24,6.534922586316078e-08,4.163092222267056e-105,6.833021213568197e-11,0.938,1.0429866646346995e-54,1.9985995088632273e-08,3.4652615820850886e-35,2.4629450065927915e-12,2.739018971792057e-09,0.0,0.0,0.030612105117055657,0.009999990007032169,0.04999993464825176,4.505551429206364e-78,4.802163275439596e-71,0.001999997195232613,2.0403365437165305e-102,2.0613242692549406e-85
2.9642354274725054e-13,0.048764219312884285,7.238909524455991e-11,2.91864327073811e-24,7.18134895930307e-08,1.167143641680688e-104,7.52381498562043e-11,0.938,1.9160659164837327e-54,2.200461476640365e-08,5.287795732740578e-35,2.705212457814732e-12,3.015608201322171e-09,0.0,0.0,0.030612096343792142,0.009999988997728576,0.04999992818373327,6.253580848197429e-78,9.64818304948257e-71,0.001999996912002704,6.2581804258113345e-102,2.793008266412613e-85
3.2361632335443775e-13,0.048764219312884285,7.902976987131662e-11,3.6944444811495036e-24,7.825315442576888e-08,3.004154248532256e-104,8.21472512485256e-11,0.938,3.348694598354829e-54,2.4023234253660432e-08,7.800445095529124e-35,2.9463110831006545e-12,3.2921870661587415e-09,0.0,0.0,0.03061208759513808,0.009999987988425668,0.04999992174381369,9.116829269695686e-78,1.8303050914269804e-70,0.001999996628783164,1.7485447631295168e-101,3.716445839934679e-85
3.5080910396162497e-13,0.048764219312884285,8.567043971377774e-11,4.5949313386210336e-24,8.466831396728235e-08,7.218571321233798e-104,8.905751068478223e-11,0.938,5.610536670633823e-54,2.604185354800834e-08,1.1181274024038526e-34,3.1862465170768054e-12,3.568755566913451e-09,0.0,0.0,0.030612078870999884,0.009999986979123432,0.049999915328399376,1.2204349813357718e-77,3.307169065522903e-70,0.0019999963455739934,4.516412170436347e-101,4.8405929032247553e-85
3.780018845688122e-13,0.048764219312884285,9.231110477817442e-11,5.629243609642636e-24,9.105906146730693e-08,1.6320906262352605e-103,9.596892256425402e-11,0.938,9.066203636380379e-54,2.806047264706793e-08,1.5636436093564001e-34,3.4250243672164417e-12,3.845313704197084e-09,0.0,0.0,0.03061207017128429,0.009999985969821875,0.04999990893739712,1.7906633547062166e-77,5.7319188113244876e-70,0.0019999960623751914,1.09146285924849e-100,6.426517938789555e-85
4.051946651759994e-13,0.048764219312884285,9.89517650707285e-11,6.806521028420271e-24,9.742548982072504e-08,3.499295433711261e-103,1.0288148131323714e-10,0.938,1.4198048587139918e-53,3.00790915484745e-08,2.1402154437389463e-34,3.662650213967015e-12,4.121861478619532e-09,0.0,0.0,0.03061206149589842,0.009999984960520993,0.049999902570713996,2.9006752326815345e-77,9.582430301871402e-70,0.0019999957791867564,2.4908462327807953e-100,8.878609098589635e-85
4.323874457831866e-13,0.048764219312884285,1.0559242059765241e-10,8.13590329699154e-24,1.0376769156891721e-07,7.163591842510493e-103,1.0979518138491351e-10,0.938,2.163250834544172e-53,3.209771024987801e-08,2.8746760063929795e-34,3.89912961088051e-12,4.398398890789791e-09,0.0,0.0,0.030612052844749715,0.009999983951220783,0.04999989622825748,5.039873073659132e-77,1.55218440213144e-69,0.001999995496008689,5.406868640296406e-100,1.3064808375146296e-84
4.595802263903738e-13,0.048764219312884285,1.122330713651493e-10,9.626530085341828e-24,1.1008575890111017e-07,1.4075945533250578e-102,1.1671001725922107e-10,0.938,3.2170099614852602e-53,3.4116328748943016e-08,3.797273281886483e-34,4.134468084743343e-12,4.674925941315968e-09,0.0,0.0,0.030612044217746014,0.009999982941921245,0.04999988990993539,8.848296755506386e-77,2.445179066049956e-69,0.0019999952128409875,1.122960918846243e-99,2.0383288232075822e-84
5.139657876047482e-13,0.048764219312884285,1.2551435864662666e-10,1.3128075741759022e-23,1.226498573217171e-07,4.891151751272714e-102,1.3054307446848325e-10,0.938,6.684472367235481e-53,3.8153565130788083e-08,6.346174972843222e-34,4.60174423741212e-12,5.227948959864096e-09,0.0,0.0,0.03061202703580657,0.009999980923324176,0.04999987734532745,2.662963842944204e-76,5.65095169581898e-69,0.0019999946465366816,4.373094334067241e-99,5.615744182789956e-84
5.683513488191226e-13,0.048764219312884285,1.387956269645952e-10,1.7384274720900285e-23,1.351185156042559e-07,1.509004721958815e-101,1.4438060931074061e-10,0.938,1.2950805110453937e-52,4.2190800675614515e-08,1.010496873329237e-33,5.064522355855784e-12,5.780930539111152e-09,0.0,0.0,0.03061200994934958,0.009999978904729779,0.04999986487615964,7.272042932906828e-76,1.205164034548017e-68,0.001999994080273834,1.489080210949444e-98,1.5735443559017769e-83
6.22736910033497e-13,0.048764219312884285,1.5207687636833584e-10,2.246824324048578e-23,1.4749245872136513e-07,4.220344490985879e-101,1.5822257857559603e-10,0.938,2.3684208032007084e-52,4.622803536525514e-08,1.5459396827933156e-33,5.522845703912863e-12,6.333870683890378e-09,0.0,0.0,0.030611992957650085,0.009999976886138032,0.04999985250170701,1.8374922676123696e-75,2.405117373011831e-68,0.00199999351405244,4.5373284447423266e-98,4.205550907048608e-83
