Time (s),Volume (m^3),NH2_X(8),NH_X(9),H2O_X(10),N2O_X(11),H_X(12),NO2(13),NO2_X(14),He,NOX,OX,NX,OHX,NH3X,Ar,Ne,X(1),O2(2),H2O(3),N2(4),NO(5),NH3(6),N2O(7)
8.617050836742474e-07,0.05954180215024143,3.307385929369606e-07,1.4538816155540382e-10,9.561892002938565e-07,1.3506960640226853e-31,4.31624489909895e-06,6.24702436221562e-25,5.479014755474632e-18,0.938,1.837838700075163e-11,0.002994779251531342,6.24091866014766e-09,3.5625576153831645e-09,7.764489895716014e-07,0.0,0.0,0.03437675259854098,0.008503601083815374,0.04999705881070177,6.664503394342929e-18,2.6301477739000676e-17,0.001998886407732243,8.674396858886933e-25
8.624297117076338e-07,0.05954180215024143,3.308572228163359e-07,1.4549983501479803e-10,9.56129858038935e-07,1.4332400450207314e-31,4.314161692432022e-06,6.267773208063828e-25,5.4950705443905905e-18,0.938,1.8418008221635054e-11,0.0029969155808508468,6.249743175969693e-09,3.5636243258652047e-09,7.764007597739605e-07,0.0,0.0,0.034374618331327794,0.008502532361706054,0.04999705998383683,6.6843493039446516e-18,2.6373267970457493e-17,0.001998886328356351,9.21452286478997e-25
8.631543397410201e-07,0.05954180215024143,3.309757580757428e-07,1.4561163374159723e-10,9.560705304847592e-07,1.516068928109754e-31,4.3120813773267085e-06,6.288578624529299e-25,5.5111651646213485e-18,0.938,1.8457700389273397e-11,0.0029990513776929836,6.258579236765435e-09,3.5646903647674654e-09,7.763525419551042e-07,0.0,0.0,0.034372484593757295,0.008501463906573326,0.04999706115548198,6.704251373581495e-18,2.6445215397240953e-17,0.001998886249051358,9.756578390092507e-25
8.638789677744065e-07,0.05954180215024143,3.310941988619469e-07,1.4572355785075143e-10,9.560112176257028e-07,1.5991836386121315e-31,4.310003946906675e-06,6.309440738450604e-25,5.52729869258015e-18,0.938,1.8497463607469422e-11,0.0030011866422703024,6.2674268540305e-09,3.56575573269492e-09,7.763043361103665e-07,0.0,0.0,0.034370351385623645,0.008500395718309142,0.04999706232564074,6.724209756216654e-18,2.6517320307275022e-17,0.001998886169817112,1.030056982023036e-24
8.646035958077928e-07,0.05954180215024143,3.312125453213149e-07,1.4583560745731752e-10,9.559519194560896e-07,1.682585104904473e-31,4.3079293943195216e-06,6.330359676896135e-25,5.5434712047999515e-18,0.938,1.8537297980146966e-11,0.003003321374795242,6.276286039276924e-09,3.566820430262368e-09,7.762561422350808e-07,0.0,0.0,0.03436821870672111,0.008499327796805532,0.049997063494316665,6.744224605202546e-18,2.658958298892185e-17,0.0019988860906534583,1.0846503560228052e-24
8.653282238411792e-07,0.05954180215024143,3.313307975998073e-07,1.459477826764586e-10,9.558926359703026e-07,1.7662742578081986e-31,4.305857712736473e-06,6.351335567162397e-25,5.559682777932697e-18,0.938,1.857720361135011e-11,0.003005455575480133,6.285156804033021e-09,3.567884458073844e-09,7.762079603245854e-07,0.0,0.0,0.03436608655684404,0.008498260141954568,0.04999706466151325,6.764296074278383e-18,2.6662003730978506e-17,0.0019988860115602446,1.1394386034583808e-24
8.660528518745656e-07,0.05954180215024143,3.3144895584299105e-07,1.460600836234438e-10,9.55833367162664e-07,1.8502520312590463e-31,4.303788895352122e-06,6.372368536773194e-25,5.575933488748659e-18,0.938,1.8617180605242755e-11,0.0030075892445371967,6.294039159843328e-09,3.5689478167439536e-09,7.761597903742178e-07,0.0,0.0,0.03436395493578689,0.008497192753648405,0.04999706582723399,6.784424317569156e-18,2.6734582822675273e-17,0.001998885932537318,1.1944223687226699e-24
8.667774799079519e-07,0.05954180215024143,3.315670201960402e-07,1.4617251041364853e-10,9.557741130275693e-07,1.9345193615399498e-31,4.301722935384392e-06,6.393458713480229e-25,5.5922234141370036e-18,0.938,1.8657229066108995e-11,0.003009722382178545,6.302933118268625e-09,3.570010506875509e-09,7.7611163237932e-07,0.0,0.0,0.03436182384334415,0.008496125631779233,0.049997066991482375,6.804609489587074e-18,2.680732055367676e-17,0.001998885853584526,1.2496022981596135e-24
8.675021079413383e-07,0.05954180215024143,3.316849908037416e-07,1.462850631625558e-10,9.55714873559335e-07,2.019077188192224e-31,4.299659826074465e-06,6.414606225263995e-25,5.608552631106033e-18,0.938,1.869734909835356e-11,0.0030118549886161824,6.311838690886003e-09,3.5710725290830823e-09,7.760634863352331e-07,0.0,0.0,0.03435969327931046,0.008495058776239324,0.04999706815426187,6.824851745233447e-18,2.688021721408349e-17,0.0019988857747017174,1.3049790400744116e-24
8.682267359747246e-07,0.05954180215024143,3.318028678104878e-07,1.4639774198575658e-10,9.556556487523718e-07,2.1039264529940823e-31,4.297599560686719e-06,6.435811200334199e-25,5.624921216783661e-18,0.938,1.8737540806502176e-11,0.003013987064062005,6.320755889288876e-09,3.572133883968329e-09,7.760153522373022e-07,0.0,0.0,0.03435756324348051,0.008493992186921,0.049997069315575966,6.845151239799823e-18,2.6953273094432655e-17,0.001998885695888739,1.3605532447399902e-24
8.68951364008111e-07,0.05954180215024143,3.3192065136028446e-07,1.465105469989503e-10,9.55596438600989e-07,2.189068101151184e-31,4.295542132508568e-06,6.457073767129921e-25,5.641329248417217e-18,0.938,1.8777804295201533e-11,0.0030161186087277964,6.329684725086995e-09,3.5731945721458046e-09,7.759672300808725e-07,0.0,0.0,0.03435543373564905,0.00849292586371664,0.0499970704754281,6.865508128968642e-18,2.7026488485698322e-17,0.0019988856171454417,1.4163255644010592e-24
8.696759920414974e-07,0.05954180215024143,3.3203834159674616e-07,1.466234783179453e-10,9.555372430996141e-07,2.274503079939445e-31,4.2934875348503825e-06,6.478394054319812e-25,5.657776803373836e-18,0.938,1.8818139669219558e-11,0.003018249622825236,6.338625209906437e-09,3.574254594215925e-09,7.759191198612941e-07,0.0,0.0,0.03435330475561099,0.008491859806518693,0.049997071633821694,6.885922568813984e-18,2.709986367929174e-17,0.0019988855384716724,1.4722966532786278e-24
8.704006200748837e-07,0.05954180215024143,3.321559386630289e-07,1.4673653605867225e-10,9.554780622425587e-07,2.3602323405777392e-31,4.291435761048106e-06,6.499772190830687e-25,5.674263959154963e-18,0.938,1.8858547033460423e-11,0.0030203801065658785,6.347577355391645e-09,3.575313950794005e-09,7.758710215739162e-07,0.0,0.0,0.034351176303161264,0.008490794015219669,0.04999707279076019,6.906394715850797e-18,2.7173398967115686e-17,0.0019988854598672833,1.5284671678193245e-24
8.711252481082701e-07,0.05954180215024143,3.322734427020283e-07,1.4684972033714363e-10,9.55418896024232e-07,2.4462568356884394e-31,4.2893868044548626e-06,6.521208305762978e-25,5.6907907933526954e-18,0.938,1.8899026492920026e-11,0.003022510060161197,6.3565411731994e-09,3.576372642478611e-09,7.758229352140904e-07,0.0,0.0,0.0343490483780949,0.008489728489712123,0.04999707394624702,6.926924726890897e-18,2.7247094641403426e-17,0.0019988853813321227,1.5848377659691224e-24
8.718498761416565e-07,0.05954180215024143,3.3239085385625645e-07,1.469630312694901e-10,9.55359744438968e-07,2.5325775215344283e-31,4.2873406584478885e-06,6.5427025284622985e-25,5.70735738368695e-18,0.938,1.8939578152723723e-11,0.00302463948382255,6.365516675003902e-09,3.5774306698841997e-09,7.757748607771694e-07,0.0,0.0,0.03434692098020702,0.008488663229888678,0.04999707510028556,6.947512759165604e-18,2.7320950994854888e-17,0.0019988853028660406,1.641409107793216e-24
8.725745041750428e-07,0.05954180215024143,3.3250817226779936e-07,1.4707646897196338e-10,9.553006074811983e-07,2.619195356644868e-31,4.285297316428801e-06,6.5642549885236305e-25,5.723963808007816e-18,0.938,1.8980202118128667e-11,0.003026768377761178,6.37450387249706e-09,3.5784880336069784e-09,7.757267982585117e-07,0.0,0.0,0.03434479410929286,0.008487598235642017,0.049997076252879226,6.968158970333303e-18,2.7394968320644548e-17,0.0019988852244688885,1.6981818555149182e-24
8.732991322084292e-07,0.05954180215024143,3.326253980783435e-07,1.4719003356092836e-10,9.552414851452302e-07,2.706111303501074e-31,4.283256771821929e-06,6.585865815776358e-25,5.740610144287366e-18,0.938,1.9020898494515823e-11,0.0030288967421882103,6.383502777387424e-09,3.5795447342651244e-09,7.756787476534731e-07,0.0,0.0,0.0343426677651477,0.008486533506864891,0.04999707740403138,6.988863518454264e-18,2.746914691239286e-17,0.0019988851461405174,1.755156673389419e-24
8.740237602418155e-07,0.05954180215024143,3.327425314291945e-07,1.4730372515285902e-10,9.55182377425527e-07,2.793326326024729e-31,4.281219018073483e-06,6.607535140276804e-25,5.757296470616136e-18,0.938,1.906166738738616e-11,0.003031024577314673,6.3925134013996294e-09,3.5806007724501174e-09,7.75630708957415e-07,0.0,0.0,0.03434054194756693,0.0084854690434501,0.049997078553745404,7.009626561978326e-18,2.7543487064151965e-17,0.001998885067880777,1.8123342276422464e-24
8.747483882752019e-07,0.05954180215024143,3.328595724611947e-07,1.4741754386434961e-10,9.551232843163841e-07,2.880841392814779e-31,4.279184048653813e-06,6.629263092334476e-25,5.7740228652161854e-18,0.938,1.910250890237441e-11,0.003033151883351469,6.40153575627627e-09,3.5816561487844153e-09,7.755826821656985e-07,0.0,0.0,0.03433841665634602,0.008484404845290516,0.049997079702024674,7.030448259790328e-18,2.7617989070455515e-17,0.001998884989689522,1.869715186699969e-24
8.754005535052497e-07,0.05954180215024143,3.329648305735834e-07,1.4752008948835277e-10,9.550701130055846e-07,2.9598622920969565e-31,4.277354951395028e-06,6.648868483600759e-25,5.789110943458176e-18,0.938,1.9139328445162244e-11,0.003035066006587164,6.409665915270369e-09,3.582605422092119e-09,7.75539468227533e-07,0.0,0.0,0.034336504344115934,0.00848344729365159,0.04999708073425205,7.049238068817394e-18,2.7685179505485586e-17,0.0019988849193758236,1.9215325147396807e-24
8.760527187352974e-07,0.05954180215024143,3.3307001412387354e-07,1.4762273825885565e-10,9.550169535207285e-07,3.0391277218616254e-31,4.275528099436318e-06,6.668521564183398e-25,5.80423159761802e-18,0.938,1.917620697467479e-11,0.0030369797015846038,6.417805594368294e-09,3.583554160222043e-09,7.754962639247489e-07,0.0,0.0,0.034334592457922745,0.00848248995670463,0.0499970817653224,7.06807563311357e-18,2.7752501496837077e-17,0.0019988848491173695,1.9735156332885897e-24
8.767048839653452e-07,0.05954180215024143,3.331751232140562e-07,1.4772549026108502e-10,9.549638058577287e-07,3.1186383933327063e-31,4.273703488061931e-06,6.688222429544618e-25,5.819384884963226e-18,0.938,1.9213144568166607e-11,0.003038892968497322,6.425954802163438e-09,3.5845023636159484e-09,7.754530692539693e-07,0.0,0.0,0.03433268099761754,0.00848153283437165,0.049997082795238165,7.086961069309239e-18,2.781995526011212e-17,0.001998884778914053,2.0256650336972535e-24
8.773570491953929e-07,0.05954180215024143,3.332801579458477e-07,1.4782834558034425e-10,9.549106700124864e-07,3.1983950198181864e-31,4.271881112570734e-06,6.7079711753028405e-25,5.834570862842661e-18,0.938,1.9250141302974873e-11,0.0030408058074787767,6.434113547260253e-09,3.585450032714952e-09,7.754098842118188e-07,0.0,0.0,0.034330769963051476,0.008480575926574715,0.04999708382400176,7.105894494304169e-18,2.7887541011209734e-17,0.0019988847087657655,2.0779812086811462e-24
8.780092144254407e-07,0.05954180215024143,3.3338511842072007e-07,1.4793130430201044e-10,9.548575459809192e-07,3.27839831630949e-31,4.270060968275618e-06,6.727767897226963e-25,5.849789588683592e-18,0.938,1.9287197256516407e-11,0.0030427182186823585,6.442281838273824e-09,3.5863971679586146e-09,7.753667087949221e-07,0.0,0.0,0.03432885935407572,0.00847961923323593,0.04999708485161558,7.124876025257917e-18,2.7955258966314867e-17,0.001998884638672402,2.1304646522725024e-24
8.793135448855362e-07,0.05954180215024143,3.335948170044612e-07,1.4813753229443573e-10,9.54751333342452e-07,3.4391477889047435e-31,4.266427354593727e-06,6.767505653388984e-25,5.880325514345174e-18,0.938,1.9361487129858493e-11,0.0030465417583691204,6.458647092563939e-09,3.5882898386389445e-09,7.752803868233964e-07,0.0,0.0,0.03432503941230022,0.008477706489621399,0.049997086903403556,7.162983874960422e-18,2.8091092354694303e-17,0.001998884498650017,2.235935327899687e-24
8.804874422996222e-07,0.05954180215024143,3.3378329278436055e-07,1.4832349198188026e-10,9.54655782329606e-07,3.584673137824243e-31,4.263164686236336e-06,6.8034346762774985e-25,5.907920423196683e-18,0.938,1.9428551322221582e-11,0.0030499814826242502,6.4734085551061345e-09,3.5899914208740777e-09,7.752027299335601e-07,0.0,0.0,0.03432160291872951,0.008475985753034496,0.04999708874610461,7.197446642780292e-18,2.821379671660146e-17,0.0019988843728166402,2.3314359779367176e-24
8.816613397137082e-07,0.05954180215024143,3.3397152953915633e-07,1.4850978802435046e-10,9.54560269529541e-07,3.731008905048677e-31,4.259909174703512e-06,6.839520638318143e-25,5.93562233219025e-18,0.938,1.9495808590960407e-11,0.003053419823261363,6.48820108089342e-09,3.5916912802503586e-09,7.751251041771178e-07,0.0,0.0,0.03431816780175979,0.008474265710082288,0.04999709058511759,7.232067108042754e-18,2.833693279485417e-17,0.0019988842471595626,2.4274863226809235e-24
8.828352371277942e-07,0.05954180215024143,3.3415952785197337e-07,1.486964209225169e-10,9.544647949184595e-07,3.8781593300743564e-31,4.256660793168827e-06,6.87576410359288e-25,5.963431579139465e-18,0.938,1.9563259390512968e-11,0.0030568567811724615,6.503024720561437e-09,3.5933894193277868e-09,7.750475095344352e-07,0.0,0.0,0.034314734060525307,0.00847254636031188,0.049997092420456316,7.266845963649055e-18,2.846050186079828e-17,0.001998884121678169,2.5240892921820046e-24
8.840091345418801e-07,0.05954180215024143,3.3434728830344514e-07,1.4888339117785482e-10,9.543693584725895e-07,4.0261286724864325e-31,4.253419514950718e-06,6.912165637800521e-25,5.991348502700844e-18,0.938,1.9630904176174093e-11,0.0030602923572488044,6.5178795248597764e-09,3.5950858406608796e-09,7.749699459858885e-07,0.0,0.0,0.034311301694160884,0.00847082770327079,0.049997094252134534,7.301783905311332e-18,2.8584505188848324e-17,0.0019988839963718474,2.6212478307736855e-24
8.851830319559661e-07,0.05954180215024143,3.3453481147175744e-07,1.4907069929264986e-10,9.542739601681681e-07,4.17492121222152e-31,4.250185313511786e-06,6.948725808263151e-25,6.019373442377241e-18,0.938,1.9698743404099118e-11,0.003063726552380912,6.5327655446523594e-09,3.5967805468024686e-09,7.748924135118668e-07,0.0,0.0,0.03430787070180195,0.00846910973850694,0.04999709608016588,7.33688163156831e-18,2.870894405649888e-17,0.0019988838712399846,2.718964897162015e-24
8.863569293700521e-07,0.05954180215024143,3.3472209793266703e-07,1.4925834577000688e-10,9.541785999814453e-07,4.324541249750162e-31,4.246958162458002e-06,6.985445183932297e-25,6.0475067385211884e-18,0.938,1.9766777531307436e-11,0.003067159367458556,6.547682830917765e-09,3.5984735403041075e-09,7.748149120927758e-07,0.0,0.0,0.03430444108258455,0.008467392465568659,0.049997097904563956,7.372139843800695e-18,2.883381974433537e-17,0.0019988837462819762,2.8172434645123522e-24
8.88704724198224e-07,0.05954180215024143,3.35095963023205e-07,1.4963465582898367e-10,9.539879938661912e-07,4.626281122889438e-31,4.240524906639307e-06,7.059363834880965e-25,6.104099765889837e-18,0.938,1.9903432315993806e-11,0.003074020861005829,6.577611407356596e-09,3.6018543995734214e-09,7.746600023410669e-07,0.0,0.0,0.03429758596012147,0.008463959993364176,0.049997101542514265,7.443140546027138e-18,2.908488671842626e-17,0.001998883496885095,3.015497067649588e-24
8.907694355272729e-07,0.05954180215024143,3.354239726688719e-07,1.499667159747402e-10,9.538204957062628e-07,4.89441626117074e-31,4.23489038955534e-06,7.124901599958431e-25,6.154230621922541e-18,0.938,2.0024258751343787e-11,0.0030800504820331217,6.604035219113557e-09,3.6048219776243357e-09,7.745238731770765e-07,0.0,0.0,0.034291561919384664,0.00846094367134203,0.04999710472994101,7.506117727639643e-18,2.930713787766371e-17,0.001998883278127915,3.1917314954727586e-24
8.928341468563219e-07,0.05954180215024143,3.357512584186008e-07,1.502998303074156e-10,9.536531151167442e-07,5.165175510006174e-31,4.229277300744067e-06,7.190940322065347e-25,6.2047017323592414e-18,0.938,2.014569488458691e-11,0.003086075846847787,6.630556510983991e-09,3.6077842949569e-09,7.743878397954314e-07,0.0,0.0,0.034285542113848856,0.008457929482891154,0.049997107906324924,7.569601830835799e-18,2.9530759351762963e-17,0.0019988830598997045,3.369747357530558e-24
8.948988581853708e-07,0.05954180215024143,3.3607782332481376e-07,1.5063400159249185e-10,9.534858519689437e-07,5.438582962693081e-31,4.223685501262933e-06,7.257483151819518e-25,6.255514977719841e-18,0.938,2.02677432315546e-11,0.003092096960266371,6.6571755641996556e-09,3.610741365361527e-09,7.742519020899574e-07,0.0,0.0,0.034279526538833364,0.008454917425567563,0.049997111071737564,7.633596768204724e-18,2.975575821254379e-17,0.001998882842197231,3.549561322150435e-24
8.969635695144198e-07,0.05954180215024143,3.364036704175447e-07,1.5096923260365435e-10,9.533187061343111e-07,5.714662914979201e-31,4.218114853470082e-06,7.324533255705525e-25,6.306672246799294e-18,0.938,2.0390406316510954e-11,0.003098113827098327,6.683892661102251e-09,3.6136932026026654e-09,7.741160599546113e-07,0.0,0.0,0.03427351518966325,0.008451907496931137,0.0499971142262498,7.698106480353661e-18,2.998214156185875e-17,0.001998882625017282,3.731190200857589e-24
8.990282808434687e-07,0.05954180215024143,3.367288027046763e-07,1.513055261228711e-10,9.53151677484441e-07,5.993439866562849e-31,4.212565221008732e-06,7.392093816135816e-25,6.3581754366999e-18,0.938,2.051368667218921e-11,0.003104126452146026,6.710708085146234e-09,3.616639820417473e-09,7.739803132834782e-07,0.0,0.0,0.03426750806166943,0.008448899694545629,0.04999711736993186,7.763134936094822e-18,3.020991653169424e-17,0.0019988824083566666,3.914650949477723e-24
